run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,validated_replay_count,exact_replay_count,validated_downgraded_reuse_count,answer_restoration_replay_count,replay_target_round_count,replay_observed_round_count,replay_missing_target_round_count,replay_unexpected_round_count,history_target_round_count,history_observed_reuse_round_count,history_missing_target_round_count,skipped_step_count,artifact_reuse_count,history_reuse_gain,history_step_reduction_count,reuse_gain,memory_match_count,memory_commit_count,memory_exact_replay_candidate_count
core,,artifacts/summary.json,key_metrics.r01_11_continuous_replay_api_local,,,,,,,summary_json,19,1,19,0,20,18,2,,,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,,,,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous,,api,,stage_stdout_json,5,4,5,0,9,6,3,0,10,18,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,admissibility_summary.csv_table_profile_v1,,,,,,,stage_stdout_json,,,,,0,0,0,0,6,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,admissibility_summary.incident_diagnosis_v2,,,,,,,stage_stdout_json,,,,,9,6,3,0,0,0,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,admissibility_summary.long_doc_table_v1,,,,,,,stage_stdout_json,,,,,0,0,0,0,4,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,collection_summary,,,,,,,stage_stdout_json,5,4,5,0,9,6,3,0,10,18,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack,,,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous,,,,stage_stdout_json,5,4,5,0,9,6,3,0,10,18,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.admissibility_summary.csv_table_profile_v1,,,,,,,stage_stdout_json,,,,,0,0,0,0,6,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.admissibility_summary.incident_diagnosis_v2,,,,,,,stage_stdout_json,,,,,9,6,3,0,0,0,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.admissibility_summary.long_doc_table_v1,,,,,,,stage_stdout_json,,,,,0,0,0,0,4,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.collection_summary,,,,,,,stage_stdout_json,5,4,5,0,9,6,3,0,10,18,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.0,csv_table_profile_v1,,,,,,stage_stdout_json,,,0,0,0,0,0,0,6,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.0.comparison_summary,,,,,,,stage_stdout_json,,,0,0,0,0,0,0,6,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.0.l0_l3_delta,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,21,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.1,incident_diagnosis_v2,,,,,,stage_stdout_json,,,5,0,9,6,3,0,0,0,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.1.comparison_summary,,,,,,,stage_stdout_json,,,5,0,9,6,3,0,0,0,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.1.l0_l3_delta,,,,,,,stage_stdout_json,5,4,5,0,,,,,,,,13,9,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.2,long_doc_table_v1,,,,,,stage_stdout_json,,,0,0,0,0,0,0,4,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.2.comparison_summary,,,,,,,stage_stdout_json,,,0,0,0,0,0,0,4,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.2.l0_l3_delta,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,20,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,,,,stage_stdout_json,,,0,0,0,0,0,0,6,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.comparison_summary,,,,,,,stage_stdout_json,,,0,0,0,0,0,0,6,9,0,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.l0_l3_delta,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,21,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.layer_summaries.0,,,,L0,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.layer_summaries.1,,,,L1,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.layer_summaries.2,,,,L2,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.layer_summaries.3,,,,L3,,,stage_stdout_json,0,0,0,0,,,,,,,,0,21,1,2,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.0,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.1,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,1,,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.2,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,1,,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.3,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,2,,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.4,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,2,,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.5,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,1,,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.6,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,1,,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.7,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,1,,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.8,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,2,,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.9,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,10,,2,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,L0,api,pure text cold baseline,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,16,20,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.0,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,0,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.0.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.0.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,0,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.1,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.1.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.1.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.2.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.2.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.3.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.3.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.4.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.4.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.5.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.5.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.6.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.6.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.7.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.7.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.8.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.8.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,3,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.9.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.9.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,3,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.telemetry_summary,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,16,20,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,L1,api,typed control only,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,16,20,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.0,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,0,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.0.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.0.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,0,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.1,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.1.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.1.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.2.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.2.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.3.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.3.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.4.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.4.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.5.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.5.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.6.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.6.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.7.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.7.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.8.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.8.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,3,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.9.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.9.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,3,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.telemetry_summary,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,16,20,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,L2,api,typed control plus semantic pruning,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,16,20,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.0,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,0,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.0.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.0.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,0,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.1,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.1.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.1.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.2.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.2.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,1,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.3.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.3.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5.audit_summary.replay,,,,,,,stage_stdout_json,0,0,,,,,,,,,,0,,0,0,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5.metrics,,,,,,,stage_stdout_json,0,0,0,0,,,,,,,,0,0,0,0,0,2,2,0
