run_label,stage,source,json_path,family_id,task_family,suite_id,layer,mode,profile,row_type,state_pool_mode_requested,state_pool_mode_used,transport,memfd_transfer_count,memfd_publish_count,memfd_bytes_transferred,shared_memory_publish_count,mmap_publish_count,semantic_state_transfer_count,semantic_state_ref_count,state_pool_fallback_count,state_pool_memfd_mode_count,state_pool_mmap_mode_count,state_pool_shared_memory_mode_count
core,,artifacts/summary.json,key_metrics.r01_05_formal_api_local_memfd,,,v2-local-api-non-kv-20260709_002546-core-r01_05_formal_api_local_memfd-formal,,api,,summary_json,memfd,memfd,loopback,25,25,247076,0,0,25,,,,,
core,,artifacts/summary.json,key_metrics.r01_07_formal_compare_api_local_memfd,,,,,,,summary_json,,memfd,,25,,,,,,,,,,
core,,artifacts/summary.json,key_metrics.r01_08_dev_compare_api_local_memfd,,,,,,,summary_json,,memfd,,3,,,,,,,,,,
core,,artifacts/summary.json,key_metrics.r01_14_subprocess_formal_api_local_memfd,,,v2-local-api-non-kv-20260709_002546-core-r01_14_subprocess_formal_api_local_memfd-formal,,api,,summary_json,memfd,memfd,subprocess,25,25,247076,0,0,25,,,,,
core,,artifacts/summary.json,key_metrics.lr02_14_formal_compare_latency_rerun_api_local_memfd,,,,,,,summary_json,,memfd,,25,,,,,,,,,,
core,,artifacts/summary.json,key_metrics.lr03_14_formal_compare_latency_rerun_api_local_memfd,,,,,,,summary_json,,memfd,,25,,,,,,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.0.l1_l2_non_text_delta,,,,,,,stage_stdout_json,,,,,,,,,10,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.1.l1_l2_non_text_delta,,,,,,,stage_stdout_json,,,,,,,,,10,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,evidence_pack.family_evidence.2.l1_l2_non_text_delta,,,,,,,stage_stdout_json,,,,,,,,,10,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.l1_l2_non_text_delta,,,,,,,stage_stdout_json,,,,,,,,,10,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.layer_summaries.0,,,,L0,,,stage_stdout_json,,,,,,,,,0,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.layer_summaries.1,,,,L1,,,stage_stdout_json,,,,,,,,,0,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.layer_summaries.2,,,,L2,,,stage_stdout_json,,,,,,,,,10,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.layer_summaries.3,,,,L3,,,stage_stdout_json,,,,,,,,,10,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.0,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.1,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.2,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.3,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.4,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.5,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.6,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.7,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.8,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.evidence_pack.round_evidence.9,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,L0,api,pure text cold baseline,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.0,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.0.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.1,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.1.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.2.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.3.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.4.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.5.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.6.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.7.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.8.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.cases.9.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.0.telemetry_summary,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,L1,api,typed control only,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.0,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.0.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.1,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.1.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.2.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.3.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.4.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.5.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.6.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.7.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.8.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.cases.9.metrics,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.1.telemetry_summary,,,,,,,stage_stdout_json,,,,0,,0,0,0,0,0,0,0,0,0
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,L2,api,typed control plus semantic pruning,stage_stdout_json,,,,0,0,0,10,0,10,10,0,0,0,10
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.0,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.0.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.1,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.1.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.2.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.3.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.4.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.5.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.6.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.7.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.8.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.cases.9.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.2.telemetry_summary,,,,,,,stage_stdout_json,,,,0,0,0,10,0,10,10,0,0,0,10
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3,csv_table_profile_v1,csv_table_profile_v1,v2-local-api-non-kv-20260709_002546-core-r01_10_continuous_api_local-continuous-csv_table_profile,L3,api,full replay stack,stage_stdout_json,,,,0,0,0,10,0,10,10,0,0,0,10
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.0,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.0.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.1,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.1.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.2,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.2.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.3,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.3.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.4,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.4.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.5,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.5.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.6,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.6.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.7,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.7.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.8,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.8.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.9,continuous_csv_table_analysis,continuous_csv_table_analysis,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.cases.9.metrics,,,,,,,stage_stdout_json,,,,0,0,0,1,0,1,1,0,0,0,1
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.0.layers.3.telemetry_summary,,,,,,,stage_stdout_json,,,,0,0,0,10,0,10,10,0,0,0,10
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.l1_l2_non_text_delta,,,,,,,stage_stdout_json,,,,,,,,,10,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.0,,,,L0,,,stage_stdout_json,,,,,,,,,0,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.1,,,,L1,,,stage_stdout_json,,,,,,,,,0,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.2,,,,L2,,,stage_stdout_json,,,,,,,,,10,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.layer_summaries.3,,,,L3,,,stage_stdout_json,,,,,,,,,10,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.0,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.1,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.2,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.3,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.4,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.5,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.6,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.7,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.8,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
core,r01_10_continuous_api_local,artifacts/stages/r01_10_continuous_api_local/stdout.json,family_reports.1.evidence_pack.round_evidence.9,,,,,,,stage_stdout_json,,,,,,,,,1,,,,,
