run_label,stage,source,suite_id,family_id,layer,task_id,replay_class,quality_floor_pass,quality_floor_fail_reason,deterministic_checks_passed,fact_coverage_passed
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous/incident_diagnosis_v2/statebus/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus.json,v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus,incident_diagnosis_v2,L3,incident-004,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous/incident_diagnosis_v2/statebus/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus.json,v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus,incident_diagnosis_v2,L3,incident-006,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous/incident_diagnosis_v2/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus-L3.json,v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus,incident_diagnosis_v2,L3,incident-003,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous/incident_diagnosis_v2/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus-L3.json,v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus,incident_diagnosis_v2,L3,incident-004,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
flagship_family_diag,flagship_family_diagnostics,work/flagship_family_diagnostics/continuous/incident_diagnosis_v2/statebus/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus-L3.json,v2-local-api-non-kv-followup-20260709_083750-flagship-families-incident_diagnosis_v2-statebus,incident_diagnosis_v2,L3,incident-006,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x16_continuous_incident_diagnosis_api_local,artifacts/stages/x16_continuous_incident_diagnosis_api_local/stdout.json,v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous,incident_diagnosis_v2,L3,incident-006,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x16_continuous_incident_diagnosis_api_local,artifacts/stages/x16_continuous_incident_diagnosis_api_local/stdout.json,v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous,incident_diagnosis_v2,L3,incident-010,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x28_continuous_replay_collection_api_local_benchmark_balanced,artifacts/stages/x28_continuous_replay_collection_api_local_benchmark_balanced/stdout.json,v2-local-api-non-kv-followup-20260709_083750-extras-x28_continuous_replay_collection_api_local_benchmark_balanced-continuous-replay-long_doc_metric_replay,continuous_long_doc_table_analysis,L3,replay-longdoc-010,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,artifacts/stages/x27_continuous_collection_api_local_benchmark_balanced/stdout.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-003,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,artifacts/stages/x27_continuous_collection_api_local_benchmark_balanced/stdout.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-007,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,artifacts/stages/x27_continuous_collection_api_local_benchmark_balanced/stdout.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-009,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x20_continuous_replay_long_doc_metric_api_local,artifacts/stages/x20_continuous_replay_long_doc_metric_api_local/stdout.json,v2-local-api-non-kv-followup-20260709_083750-extras-x20_continuous_replay_long_doc_metric_api_local-continuous-replay,continuous_long_doc_table_analysis,L3,replay-longdoc-005,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x16_continuous_incident_diagnosis_api_local,work/x16_continuous_incident_diagnosis_api_local/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous.json,v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous,incident_diagnosis_v2,L3,incident-006,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x16_continuous_incident_diagnosis_api_local,work/x16_continuous_incident_diagnosis_api_local/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous.json,v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous,incident_diagnosis_v2,L3,incident-010,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x16_continuous_incident_diagnosis_api_local,work/x16_continuous_incident_diagnosis_api_local/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous-L3.json,v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous,incident_diagnosis_v2,L3,incident-006,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x16_continuous_incident_diagnosis_api_local,work/x16_continuous_incident_diagnosis_api_local/runtime/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous-L3.json,v2-local-api-non-kv-followup-20260709_083750-extras-x16_continuous_incident_diagnosis_api_local-continuous,incident_diagnosis_v2,L3,incident-010,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api,cross_table_join_analysis_v1,L0,formal-join-004,disallowed,false,fact_coverage_failed,true,false
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api,conditional_aggregation_v1,L1,formal-agg-003,disallowed,false,fact_coverage_failed,true,false
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api,cross_table_join_analysis_v1,L0,formal-join-004,disallowed,false,fact_coverage_failed,true,false
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api,conditional_aggregation_v1,L1,formal-agg-003,disallowed,false,fact_coverage_failed,true,false
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/text-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-text-api,cross_table_join_analysis_v1,L0,formal-join-004,disallowed,false,fact_coverage_failed,true,false
extras,x25_formal_carrier_compare_api_local_memfd_benchmark_balanced,work/x25_formal_carrier_compare_api_local_memfd_benchmark_balanced/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x25_formal_carrier_compare_api_local_memfd_benchmark_balanced-cold-start-carrier-compare-structured-api,conditional_aggregation_v1,L1,formal-agg-003,disallowed,false,fact_coverage_failed,true,false
extras,x22_formal_carrier_compare_api_local_shared_memory,work/x22_formal_carrier_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x22_formal_carrier_compare_api_local_shared_memory-cold-start-carrier-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x22_formal_carrier_compare_api_local_shared_memory-cold-start-carrier-compare-structured-api,conditional_aggregation_v1,L1,formal-agg-003,disallowed,false,fact_coverage_failed,true,false
extras,x22_formal_carrier_compare_api_local_shared_memory,work/x22_formal_carrier_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x22_formal_carrier_compare_api_local_shared_memory-cold-start-carrier-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x22_formal_carrier_compare_api_local_shared_memory-cold-start-carrier-compare-structured-api,conditional_aggregation_v1,L1,formal-agg-003,disallowed,false,fact_coverage_failed,true,false
extras,x22_formal_carrier_compare_api_local_shared_memory,work/x22_formal_carrier_compare_api_local_shared_memory/runtime/api/structured-collaboration/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x22_formal_carrier_compare_api_local_shared_memory-cold-start-carrier-compare-structured-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x22_formal_carrier_compare_api_local_shared_memory-cold-start-carrier-compare-structured-api,conditional_aggregation_v1,L1,formal-agg-003,disallowed,false,fact_coverage_failed,true,false
extras,x28_continuous_replay_collection_api_local_benchmark_balanced,work/x28_continuous_replay_collection_api_local_benchmark_balanced/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x28_continuous_replay_collection_api_local_benchmark_balanced-continuous-replay.json,v2-local-api-non-kv-followup-20260709_083750-extras-x28_continuous_replay_collection_api_local_benchmark_balanced-continuous-replay-long_doc_metric_replay,continuous_long_doc_table_analysis,L3,replay-longdoc-010,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x28_continuous_replay_collection_api_local_benchmark_balanced,work/x28_continuous_replay_collection_api_local_benchmark_balanced/runtime/long_doc_metric_replay/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x28_continuous_replay_collection_api_local_benchmark_balanced-continuous-replay-long_doc_metric_replay.json,v2-local-api-non-kv-followup-20260709_083750-extras-x28_continuous_replay_collection_api_local_benchmark_balanced-continuous-replay-long_doc_metric_replay,continuous_long_doc_table_analysis,L3,replay-longdoc-010,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x28_continuous_replay_collection_api_local_benchmark_balanced,work/x28_continuous_replay_collection_api_local_benchmark_balanced/runtime/long_doc_metric_replay/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x28_continuous_replay_collection_api_local_benchmark_balanced-continuous-replay-long_doc_metric_replay-L3.json,v2-local-api-non-kv-followup-20260709_083750-extras-x28_continuous_replay_collection_api_local_benchmark_balanced-continuous-replay-long_doc_metric_replay,continuous_long_doc_table_analysis,L3,replay-longdoc-010,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,work/x27_continuous_collection_api_local_benchmark_balanced/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-003,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,work/x27_continuous_collection_api_local_benchmark_balanced/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-007,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,work/x27_continuous_collection_api_local_benchmark_balanced/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-009,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,work/x27_continuous_collection_api_local_benchmark_balanced/runtime/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-003,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,work/x27_continuous_collection_api_local_benchmark_balanced/runtime/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-007,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,work/x27_continuous_collection_api_local_benchmark_balanced/runtime/incident_diagnosis_v2/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-009,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,work/x27_continuous_collection_api_local_benchmark_balanced/runtime/incident_diagnosis_v2/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2-L3.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-003,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,work/x27_continuous_collection_api_local_benchmark_balanced/runtime/incident_diagnosis_v2/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2-L3.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-007,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x27_continuous_collection_api_local_benchmark_balanced,work/x27_continuous_collection_api_local_benchmark_balanced/runtime/incident_diagnosis_v2/L3/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2-L3.json,v2-local-api-non-kv-followup-20260709_083750-extras-x27_continuous_collection_api_local_benchmark_balanced-continuous-incident_diagnosis_v2,incident_diagnosis_v2,L3,incident-009,validated_replay,false,continuous_metric_contract_failed;exact_replay_count_below_min:0<1;skipped_step_count_below_min:1<2,true,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,multi_period_trend_analysis_v1,L0,formal-trend-001,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,multi_period_trend_analysis_v1,L0,formal-trend-005,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,conditional_aggregation_v1,L0,formal-agg-002,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,conditional_aggregation_v1,L0,formal-agg-004,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,conditional_aggregation_v1,L0,formal-agg-003,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,conditional_aggregation_v1,L0,formal-agg-001,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,anomaly_detection_v1,L0,formal-anomaly-001,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,anomaly_detection_v1,L0,formal-anomaly-002,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,anomaly_detection_v1,L0,formal-anomaly-003,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-statebus-api,conditional_aggregation_v1,L3,formal-agg-003,disallowed,false,fact_coverage_failed,true,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,multi_period_trend_analysis_v1,L0,formal-trend-001,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,multi_period_trend_analysis_v1,L0,formal-trend-005,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,conditional_aggregation_v1,L0,formal-agg-002,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,conditional_aggregation_v1,L0,formal-agg-004,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,conditional_aggregation_v1,L0,formal-agg-003,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,conditional_aggregation_v1,L0,formal-agg-001,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,anomaly_detection_v1,L0,formal-anomaly-001,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,anomaly_detection_v1,L0,formal-anomaly-002,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,anomaly_detection_v1,L0,formal-anomaly-003,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-statebus-api,conditional_aggregation_v1,L3,formal-agg-003,disallowed,false,fact_coverage_failed,true,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/api/external/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,multi_period_trend_analysis_v1,L0,formal-trend-001,assist,false,deterministic_checks_failed,false,false
extras,x23_formal_compare_api_local_shared_memory,work/x23_formal_compare_api_local_shared_memory/runtime/api/external/benchmark_reports/v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api.json,v2-local-api-non-kv-followup-20260709_083750-extras-x23_formal_compare_api_local_shared_memory-cold-start-compare-external-api,multi_period_trend_analysis_v1,L0,formal-trend-005,assist,false,deterministic_checks_failed,false,false
